"PK_Mechanical_ID","CK_SiteID","Blower Door Trials","Blower Door Trials_notes","First Trial: Location","First Trial: Windy","First Trial: Unusual Conditions","First Trial: P25 Ring Size","First Trial: P25 House Pressure","First Trial: P25 House Pressure_notes","First Trial: P25 Fan Pressure","First Trial: P25 Fan Pressure_notes","First Trial: P25 CFM","First Trial: P25 CFM_notes","First Trial: P50 Ring Size","First Trial: P50 House Pressure","First Trial: P50 House Pressure_notes","First Trial: P50 Fan Pressure","First Trial: P50 Fan Pressure_notes","First Trial: P50 CFM","First Trial: P50 CFM_notes","First Trial: Notes","First Trial: Flow Coefficient","First Trial: Flow Coefficient_notes","First Trial: Q50","First Trial: Q50_notes","First Trial: ACH50","Second Trial: Location","Second Trial: Windy","Second Trial: Unusual Conditions","Second Trial: P25 Ring Size","Second Trial: P25 House Pressure","Second Trial: P25 House Pressure_notes","Second Trial: P25 Fan Pressure","Second Trial: P25 Fan Pressure_notes","Second Trial: P25 CFM","Second Trial: P25 CFM_notes","Second Trial: P50 Ring Size","Second Trial: P50 House Pressure","Second Trial: P50 House Pressure_notes","Second Trial: P50 Fan Pressure","Second Trial: P50 Fan Pressure_notes","Second Trial: P50 CFM","Second Trial: P50 CFM_notes","Second Trial: Notes","Second Trial: Flow Exponent","Second Trial: Flow Exponent_notes","Second Trial: Flow Coefficient","Second Trial: Flow Coefficient_notes","Second Trial: Q50","Second Trial: Q50_Notes","Second Trial: ACH50","Conditioned Volume","Conditioned Volume_notes","Building Height","Site Location"
"Mechanical_00013667","SITE_01722",1,,"Front Door","No",,"A",24.40000,,75.60000,,1589.00000,,"A",49.40000,,175.00000,,2348.00000,,,271.09900,,2363.74000,,21.7623,,,,,,,,,,,,,,,,,,,,,,,,,,6517.00000,,"1","SEATTLE, WA"
"Mechanical_00013676","SITE_01058",1,,"Front Door","Yes","None","A",24.60000,,120.60000,,1955.00000,,"0",50.40000,,42.40000,,3176.00000,,,223.94800,,3158.93000,,8.2518,,,,,,,,,,,,,,,,,,,,,,,,,,22969.00000,,"2","BOZEMAN, MT"
"Mechanical_00013678","SITE_01706",1,,"Front","No","Very small door and 2"" framing","B",25.30000,,64.60000,,479.00000,,"B",50.10000,,158.30000,,748.00000,,,58.21000,,747.02600,,7.1145,,,,,,,,,,,,,,,,,,,,,,,,,,6300.00000,,"1","OLYMPIA, WA"
"Mechanical_00013686","SITE_01553",1,,,,,,,,,,,,,,,,,,,"House had vermiculite  prior to remodel, may be some residual, did not run blower door",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28324.00000,,"2","SEATTLE, WA"
"Mechanical_00013688","SITE_01613",1,,"Front","No",,"A",25.40000,,121.20000,,1974.00000,,"0",50.30000,,39.60000,,3090.00000,,,236.59000,,3077.90000,,10.6471,,,,,,,,,,,,,,,,,,,,,,,,,,17345.00000,,"1.5","SHORELINE, WA"
"Mechanical_00013693","SITE_01623",1,,,,,"A",25.30000,,40.10000,,1161.00000,,"A",50.50000,,96.90000,,1776.00000,,,159.17900,,1765.16000,,12.2340,,,,,,,,,,,,,,,,,,,,,,,,,,8657.00000,,"1","SEATTLE, WA"
"Mechanical_00013695","SITE_01654",1,,"Front Door","No",,"A",25.00000,,67.70000,,1396.00000,,"A",49.70000,,151.80000,,2231.00000,,,155.25600,,2240.18000,,5.6985,,,,,,,,,,,,,,,,,,,,,,,,,,23587.00000,,"2","SEATTLE, WA"
"Mechanical_00013704","SITE_01028",1,,,,,,,,,,,,,,,,,,,"Day before CO scare with inaccessible boiler, unable to access attic (possible vermiculite), numerous adiabatic walls",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5576.00000,,"1","BUTTE, MT"
"Mechanical_00013706","SITE_01633",1,,,,,,,,,,,,,,,,,,,"Did not run as homeowner has respiratory conditions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15284.00000,,"1.5","SEATTLE, WA"
"Mechanical_00013709","SITE_01060",1,,,,,,,,,,,,,,,,,,,"Not conducted due to possible asbestos. Ceiling insulation is vermiculite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22262.00000,,"1","ANACONDA, MT"
"Mechanical_00013714","SITE_01086",1,,"Front Door","No","None","A",25.10000,,88.30000,,1684.00000,,"0",50.50000,,30.40000,,2710.00000,,,187.84200,,2691.71000,,9.3755,,,,,,,,,,,,,,,,,,,,,,,,,,17226.00000,,"2","SNOHOMISH, WA"
"Mechanical_00013716","SITE_02067",1,,"Front Door","Yes","None","A",24.80000,,52.50000,,1313.00000,,"A",50.70000,,147.40000,,2164.00000,,,139.29300,,2143.08000,,5.7012,,,,,,,,,,,,,,,,,,,,,,,,,,22554.00000,,"2.5","LYNNWOOD, WA"
"Mechanical_00013723","SITE_01901",1,,"Front","No",,"A",24.50000,,58.30000,,1391.00000,,"A",49.40000,,152.60000,,2212.00000,,,167.66200,,2229.73000,,9.1389,,,,,,,,,,,,,,,,,,,,,,,,,,14639.00000,,"1.5","KENMORE, WA"
"Mechanical_00013725","SITE_01595",1,,"Front Door","Yes",,"A",24.40000,,79.60000,,1613.00000,,"A",49.70000,,202.40000,,2527.00000,,,214.84900,,2536.61000,,10.1620,,,,,,,,,,,,,,,,,,,,,,,,,,14977.00000,,"1.5","SEATTLE, WA"
"Mechanical_00013734","SITE_01642",1,,,,,,,,,,,,,,,,,,,"Could not run due to wood stove having no door seal (see photo). I offered to vacuum the ash but tenant still seemed concerned so I chose to err on the side of caution.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15631.00000,,"1.5","SEATTLE, WA"
"Mechanical_00013737","SITE_02058",1,,,,,,,,,,,,,,,,,,,"Fireplace and space heating stove, in use. Questionable respiratory conditions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13657.50000,,"1","SEATTLE, WA"
"Mechanical_00013744","SITE_02053",1,,"Front Door","No",,,,,,,,,,,,,,,,"Cant seal fireplaces due to irregular openings and porous surround - lots of ash",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13300.00000,,"1","BELLEVUE, WA"
"Mechanical_00013747","SITE_02043",1,,"Front Door","No",,"A",25.70000,,36.60000,,1071.00000,,"A",50.20000,,87.10000,,1637.00000,,,136.68900,,1633.05000,,11.6522,,,,,,,,,,,,,,,,,,,,,,,,,,8409.00000,,"2","REDMOND, WA"
"Mechanical_00013750","SITE_01670",2,,"Front Door","No",,"B",25.00000,,178.30000,,795.00000,,"A",49.60000,,59.40000,,1388.00000,,,57.97940,,1397.10000,,6.2994,"Front Door",,,"A",25.70000,,25.50000,,916.00000,,"A",50.40000,,61.60000,,1415.00000,,,0.64568,,112.59600,,1407.74000,,6.3474,13307.00000,,"2.5","SEATTLE, WA"
"Mechanical_00013752","SITE_01648",1,,"Front Door","No",,"A",25.10000,,95.20000,,1775.00000,,"0",50.70000,,34.70000,,2918.00000,,,181.78500,,2889.46000,,14.3611,,,,,,,,,,,,,,,,,,,,,,,,,,12072.00000,,"1.5","SEATTLE, WA"
"Mechanical_00013754","SITE_02011",2,,"Front","No",,"0",24.70000,,61.00000,,3828.00000,,"0",41.60000,,102.60000,,4920.00000,,,817.50600,,5375.51000,,12.0284,"Front","No",,"0",25.70000,,57.80000,,3643.00000,,"0",46.60000,,46.20000,,5263.00000,,"Could not get house pressure up to 50 Pa",0.61820,,489.60500,,5497.18000,,12.3007,26814.00000,,"2.5","SEATTLE, WA"
"Mechanical_00013756","SITE_01583",1,,,,,,,,,,,,,,,,,,,"Chose not to proper form test due to the presence of vermiculite.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6015.00000,,"1","SEATTLE, WA"
"Mechanical_00013763","SITE_01590",1,,"Back Door","No",,"A",24.10000,,45.50000,,1227.00000,,"A",50.30000,,114.00000,,1914.00000,,,179.35900,,1907.09000,,23.6270,,,,,,,,,,,,,,,,,,,,,,,,,,4843.00000,,"2","SEATTLE, WA"
"Mechanical_00013769","SITE_02066",1,,"Carport Side","No",,"A",25.40000,,110.90000,,1898.00000,,"0",50.00000,,39.90000,,3058.00000,,,194.51900,,3058.00000,,8.4359,,,,,,,,,,,,,,,,,,,,,,,,,,21750.00000,,"1.5","BELLINGHAM, WA"
"Mechanical_00013778","SITE_01669",1,,"Front Door","No",,"A",25.00000,,32.60000,,1011.00000,,"A",50.30000,,75.10000,,1543.00000,,,144.33300,,1537.43000,,11.3884,,,,,,,,,,,,,,,,,,,,,,,,,,8100.00000,,"1","SEATTLE, WA"
"Mechanical_00013788","SITE_01592",1,,"Back Door","No","None","B",25.10000,,120.80000,,652.00000,,"A",49.90000,,31.50000,,1019.00000,,,80.29680,,1020.33000,,8.6615,,,,,,,,,,,,,,,,,,,,,,,,,,7068.00000,,"1","SHORELINE, WA"
"Mechanical_00013792","SITE_01629",1,,"Front Door","No",,"A",25.30000,,57.20000,,1351.00000,,"A",51.60000,,147.40000,,2105.00000,,,180.96700,,2064.15000,,12.1100,,,,,,,,,,,,,,,,,,,,,,,,,,10227.00000,,"1","SHORELINE, WA"
"Mechanical_00013795","SITE_02041",1,,"Front Door","No",,"A",24.40000,,81.60000,,1605.00000,,"A",50.20000,,207.10000,,2543.00000,,,209.13300,,2536.53000,,13.8143,,,,,,,,,,,,,,,,,,,,,,,,,,11017.00000,,"1","KENMORE, WA"
"Mechanical_00013803","SITE_01627",1,,,,,"A",24.50000,,171.30000,,2300.00000,,"0",50.10000,,59.50000,,3816.00000,,,239.07500,,3810.61000,,11.2132,,,,,,,,,,,,,,,,,,,,,,,,,,20390.00000,,"2","SEATTLE, WA"
"Mechanical_00013806","SITE_01193",1,,"Front","No",,"A",24.60000,,50.80000,,1291.00000,,"A",50.50000,,147.60000,,2154.00000,,,132.10800,,2138.80000,,5.1629,,,,,,,,,,,,,,,,,,,,,,,,,,24856.00000,,"2","KENT, WA"
"Mechanical_00013815","SITE_01214",1,,,,,,,,,,,,,,,,,,,"Had fire in fireplace today",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13459.00000,,"1","SEATTLE, WA"
"Mechanical_00013823","SITE_00146",1,,"Front Door","No",,"A",24.20000,,19.70000,,820.00000,,"A",50.40000,,55.70000,,1373.00000,,,87.40880,,1365.33000,,6.2745,,,,,,,,,,,,,,,,,,,,,,,,,,13056.00000,,"3+","SEATTLE, WA"
"Mechanical_00013825","SITE_00172",2,,"Front Door","No",,"A",25.10000,,73.10000,,1545.00000,,"0",49.80000,,37.60000,,3242.00000,,,47.29490,,3256.09000,,6.5766,"Front","No",,"0",24.30000,,10.30000,,1567.00000,,"0",50.90000,,28.80000,,2630.00000,,,0.70034,,167.75500,,2597.35000,,5.2461,29706.00000,,"1.5","ARLINGTON, WA"
"Mechanical_00013833","SITE_00156",1,,,,,"A",25.70000,,209.30000,,2517.00000,,"0",50.60000,,78.30000,,4189.00000,,,219.14400,,4151.60000,,17.9697,,,,,,,,,,,,,,,,,,,,,,,,,,13862.00000,,"2","TACOMA, WA"
"Mechanical_00013835","SITE_00806",1,,"Front Door","No","None","B",25.30000,,62.00000,,471.00000,,"B",49.40000,,166.30000,,762.00000,,,46.15670,,768.64300,,6.8354,,,,,,,,,,,,,,,,,,,,,,,,,,6747.00000,,"2","ENUMCLAW, WA"
"Mechanical_00013845","SITE_01970",1,,"Front Door",,,"B",25.10000,,123.10000,,672.00000,,"A",49.30000,,34.20000,,1064.00000,,,74.91460,,1074.26000,,4.6188,,,,,,,,,,,,,,,,,,,,,,,,,,13955.00000,,"1","SHELTON, WA"
"Mechanical_00013847","SITE_02038",1,,"Front","No",,"A",25.10000,,208.90000,,2566.00000,,"0",50.30000,,80.70000,,4253.00000,,,246.53100,,4234.55000,,11.9266,,,,,,,,,,,,,,,,,,,,,,,,,,21303.00000,,"1","VANCOUVER, WA"
"Mechanical_00013850","SITE_02026",1,,"Front","No","Test ran on interior storm door with reference tube outside of exterior storm door","A",24.50000,,227.00000,,2663.00000,,"0",49.60000,,75.40000,,4192.00000,,,340.19900,,4213.72000,,12.7213,,,,,,,,,,,,,,,,,,,,,,,,,,19874.00000,,"2.5","VANCOUVER, WA"
"Mechanical_00013852","SITE_01793",1,,"Front Door","No","None","A",24.90000,,44.30000,,1194.00000,,"A",50.50000,,118.70000,,1935.00000,,,132.95500,,1921.90000,,7.7999,,,,,,,,,,,,,,,,,,,,,,,,,,14784.00000,,"2","VANCOUVER, WA"
"Mechanical_00013855","SITE_00168",1,,,,,,,,,,,,,,,,,,,"unable to run due to fireplace",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10442.00000,,"1","SEATTLE, WA"
"Mechanical_00013857","SITE_00134",1,,"Front Door","No",,"A",26.00000,,,"Unknown",931.00000,,"A",50.70000,,49.80000,,1378.00000,,,137.44200,,1366.80000,,5.4213,,,,,,,,,,,,,,,,,,,,,,,,,,15127.00000,,"2","SEATTLE, WA"
"Mechanical_00013860","SITE_00167",1,,"Front Door","No",,"B",25.20000,,122.70000,,660.00000,,"B",48.20000,,324.20000,,1065.00000,,,61.03180,,1094.20000,,14.3283,,,,,,,,,,,,,,,,,,,,,,,,,,4582.00000,,"1","SEATTLE, WA"
"Mechanical_00013865","SITE_01930",1,,"Front Door","No",,"A",25.60000,,53.20000,,1289.00000,,"A",50.00000,,127.70000,,2015.00000,,,148.06300,,2015.00000,,20.9896,,,,,,,,,,,,,,,,,,,,,,,,,,5760.00000,,"1","BREMERTON, WA"
"Mechanical_00013867","SITE_01946",1,,"Front Door","No",,"0",25.00000,,51.40000,,3537.00000,,"0",48.10000,,,"Unknown",5326.00000,,,472.32800,,5456.64000,,19.3979,,,,,,,,,,,,,,,,,,,,,,,,,,16878.00000,,"2","BREMERTON, WA"
"Mechanical_00013870","SITE_01973",1,,"Front Foot","No",,"A",25.60000,,40.80000,,1157.00000,,"A",50.60000,,105.00000,,1844.00000,,,125.88700,,1829.01000,,13.5818,,,,,,,,,,,,,,,,,,,,,,,,,,8080.00000,,"1","KELSO, WA"
"Mechanical_00013876","SITE_01959",1,,"Front","No",,"A",25.00000,,35.70000,,1064.00000,,"A",49.80000,,88.70000,,1707.00000,,,116.96400,,1711.70000,,6.1070,,,,,,,,,,,,,,,,,,,,,,,,,,16817.00000,,"2","CAMAS, WA"
"Mechanical_00013877","SITE_02031",1,,"Front Door","No",,"A",25.10000,,55.40000,,1333.00000,,"A",50.00000,,131.20000,,2098.00000,,,159.83300,,2098.00000,,8.7156,,,,,,,,,,,,,,,,,,,,,,,,,,14443.00000,,"1","VANCOUVER, WA"
"Mechanical_00013880","SITE_02025",1,,"Front Door","No",,"A",23.20000,,25.60000,,1037.00000,,"A",50.00000,,72.40000,,1603.00000,,,174.28400,,1603.00000,,6.2402,,,,,,,,,,,,,,,,,,,,,,,,,,15413.00000,,"1","VANCOUVER, WA"
"Mechanical_00013887","SITE_02016",1,,"Front Door","No",,"B",25.30000,,178.60000,,836.00000,,"A",50.50000,,47.30000,,1286.00000,,,111.66800,,1278.05000,,3.3562,,,,,,,,,,,,,,,,,,,,,,,,,,22848.00000,,"1.5","WASHOUGAL, WA"
"Mechanical_00013894","SITE_01965",1,,"Front","No",,"A",25.70000,,43.10000,,1176.00000,,"A",48.30000,,97.40000,,1798.00000,,,132.33400,,1840.34000,,15.0028,,,,,,,,,,,,,,,,,,,,,,,,,,7360.00000,,"1","VANCOUVER, WA"
"Mechanical_00013896","SITE_02035",2,,"Front","Yes",,"0",25.00000,,53.40000,,3527.00000,,,,,,,,,"Sealed stove in basement started to emit smoke",,,,,,"Front","Yes",,"0",25.30000,,41.10000,,3087.00000,,"0",49.40000,,101.90000,,4817.00000,,,0.66495,,360.18500,,4855.83000,,4.7989,60712.00000,,"2.5","KELSO, WA"
"Mechanical_00013905","SITE_01939",1,,"Front Door","Yes",,"A",25.20000,,44.30000,,1213.00000,,"A",49.70000,,115.80000,,1908.00000,,,140.99800,,1915.67000,,7.4232,,,,,,,,,,,,,,,,,,,,,,,,,,15484.00000,,"2","POULSBO, WA"
"Mechanical_00013907","SITE_00171",1,,,,,"0",25.00000,,48.00000,,3505.00000,,"0",49.90000,,123.00000,,5252.00000,,,532.95900,,5258.16000,,21.8438,,,,,,,,,,,,,,,,,,,,,,,,,,14443.00000,,"1.5","SEATTLE, WA"
"Mechanical_00013910","SITE_02024",1,,"Front","No",,"B",25.00000,,211.80000,,863.00000,,"A",50.10000,,52.70000,,1324.00000,,,118.93400,,1322.37000,,10.2285,,,,,,,,,,,,,,,,,,,,,,,,,,7757.00000,,"1","PORT ANGELES, WA"
"Mechanical_00013917","SITE_00139",1,,"Front Door","No",,"0",24.50000,,31.20000,,2782.00000,,"0",49.80000,,78.90000,,4287.00000,,,395.83800,,4297.49000,,10.6593,,,,,,,,,,,,,,,,,,,,,,,,,,24190.00000,,"1","STANWOOD, WA"
"Mechanical_00013919","SITE_02009",1,,"Front Door","No",,"A",25.10000,,31.10000,,1120.00000,,"A",51.50000,,87.30000,,1880.00000,,,109.78400,,1840.38000,,14.3201,,,,,,,,,,,,,,,,,,,,,,,,,,7711.00000,,"1","VANCOUVER, WA"
"Mechanical_00013920","SITE_01599",1,,"Front Door","No","Rainy","A",24.90000,,102.10000,,1830.00000,,"0",49.80000,,34.40000,,2804.00000,,,252.86600,,2810.93000,,7.8712,,,,,,,,,,,,,,,,,,,,,,,,,,21427.00000,,"2.5","SEATTLE, WA"
"Mechanical_00013927","SITE_00582",1,,"Front Door","No",,"A",25.20000,,30.20000,,1024.00000,,"A",50.00000,,83.00000,,1703.00000,,,93.30490,,1703.00000,,7.0005,,,,,,,,,,,,,,,,,,,,,,,,,,14596.00000,,"1","PRINEVILLE, OR"
"Mechanical_00013929","SITE_00546",1,,"Front Door","Yes","Large door, maximum frame size","A",24.50000,,108.60000,,1900.00000,,"0",50.00000,,41.80000,,3101.00000,,,211.24500,,3101.00000,,5.5109,,,,,,,,,,,,,,,,,,,,,,,,,,33762.00000,,"1.5","BEND, OR"
"Mechanical_00013930","SITE_00593",1,,"Front","Yes","Very windy","A",24.90000,,36.80000,,1082.00000,,"A",50.00000,,88.50000,,1664.00000,,,148.67400,,1664.00000,,7.5294,,,,,,,,,,,,,,,,,,,,,,,,,,13260.00000,,"1","BEND, OR"
"Mechanical_00013939","SITE_00578",1,,,,,,,,,,,,,,,,,,,"Recent fire in wood stove. Test not performed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12037.00000,,"1","COVE, OR"
"Mechanical_00013941","SITE_00633",1,,,,,,,,,,,,,,,,,,,"Cant seal wood stove, ash prevalent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13286.00000,,"1","SUMMERVILLE, OR"
"Mechanical_00013943","SITE_00614",1,,,,,,,,,,,,,,,,,,,"Homeowner has gas fireplace on, does not want to turn off. Cant run test :(",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12258.00000,,"1","PENDLETON, OR"
"Mechanical_00013945","SITE_01822",1,,"Front","No",,"A",24.60000,,52.30000,,1337.00000,,"A",48.30000,,142.00000,,2122.00000,,,149.21500,,2172.86000,,9.2135,,,,,,,,,,,,,,,,,,,,,,,,,,14150.00000,,"1","NEWBERG, OR"
"Mechanical_00013950","SITE_00513",1,,"Front Door","No",,"A",25.00000,,89.40000,,1707.00000,,"0",50.50000,,29.10000,,2635.00000,,,233.90500,,2618.86000,,12.4708,,,,,,,,,,,,,,,,,,,,,,,,,,12600.00000,,"1","BAKER CITY, OR"
"Mechanical_00013952","SITE_00576",1,,,,,,,,,,,,,,,,,,,"Vermiculite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11693.00000,,"1","IRRIGON, OR"
"Mechanical_00013957","SITE_00531",1,,"Front Door","No",,"A",24.80000,,59.00000,,1359.00000,,"A",50.00000,,150.60000,,2192.00000,,,152.22300,,2192.00000,,12.1373,,,,,,,,,,,,,,,,,,,,,,,,,,10836.00000,,"1","REDMOND, OR"
"Mechanical_00013959","SITE_00590",2,,"Front Door","Yes",,"B",25.80000,,,,565.00000,,"B",50.80000,,,,995.00000,,,37.40740,,981.89500,,6.7826,"Front Door","Yes",,"B",25.20000,,,,560.00000,,"A",52.50000,,,,993.00000,,,0.78041,,45.13640,,955.90100,,6.6030,8686.00000,,"1","MADRAS, OR"
"Mechanical_00013961","SITE_00609",1,,"Front Entry","Yes",,"A",25.60000,,35.90000,,1139.00000,,"A",50.50000,,109.60000,,1865.00000,,"Baseline @ pr/fl mode. Did not use bottle for outside pressure hose.",108.24100,,1851.58000,,6.8713,,,,,,,,,,,,,,,,,,,,,,,,,,16168.00000,,"1","MADRAS, OR"
"Mechanical_00013963","SITE_01836",1,,,"No",,"A",24.50000,,83.20000,,1544.00000,,"A",49.70000,,202.00000,,2525.00000,,,166.97400,,2535.59000,,10.5423,,,,,,,,,,,,,,,,,,,,,,,,,,14431.00000,,"1","MAPLETON, OR"
"Mechanical_00013975","SITE_00615",1,,,,,,,,,,,,,,,,,,,"Did not perform due to fire in wood stove.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19225.00000,,"1","BEND, OR"
"Mechanical_00013978","SITE_00635",1,,"Front","No",,"0",26.00000,,15.90000,,1820.00000,,"0",50.40000,,38.20000,,2980.00000,,,160.68300,,2962.36000,,8.1657,,,,,,,,,,,,,,,,,,,,,,,,,,21767.00000,,"1.5","BEND, OR"
"Mechanical_00013982","SITE_00592",1,,"Front","No",,"A",25.60000,,48.50000,,1300.00000,,"A",50.30000,,118.90000,,1959.00000,,,181.52900,,1951.90000,,12.8302,,,,,,,,,,,,,,,,,,,,,,,,,,9128.00000,,"1","BEND, OR"
"Mechanical_00013983","SITE_00555",1,,"Back Door","No",,"A",25.00000,,29.50000,,1003.00000,,"A",50.60000,,81.50000,,1636.00000,,,107.46300,,1622.51000,,2.4887,,,,,,,,,,,,,,,,,,,,,,,,,,39117.00000,,"1","KLAMATH FALLS, OR"
"Mechanical_00013989","SITE_00638",1,,,,,,,,,,,,,,,,,,,"Occupant uses oxygen hose; did not want to disturb/disrupt flow in any way",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13170.00000,,"1","REDMOND, OR"
"Mechanical_00013990","SITE_00601",1,,"Front Entry","No",,"A",25.30000,,51.70000,,1262.00000,,"A",50.10000,,129.50000,,2017.00000,,"Baseline in flow mode, 3.3 pa",137.42100,,2014.24000,,6.5224,,,,,,,,,,,,,,,,,,,,,,,,,,18529.00000,,"2","BEND, OR"
"Mechanical_00013996","SITE_00540",1,,,,,,,,,,,,,,,,,,,"Rodent issue and maybe skunk in the crawlspace. Also old home with possibility of vermiculite/asbestos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15981.00000,,"1","BEND, OR"
"Mechanical_00013999","SITE_01843",1,,"Front",,,"B",26.00000,,127.40000,,668.00000,,"A",49.90000,,30.50000,,1010.00000,,,84.61980,,1011.28000,,4.6721,,,,,,,,,,,,,,,,,,,,,,,,,,12987.00000,,"1","JEFFERSON, OR"
"Mechanical_00014001","SITE_01221",1,,"Front Door","No",,"A",25.70000,,30.10000,,986.00000,,"A",49.50000,,65.50000,,1454.00000,,,144.01100,,1462.69000,,11.7328,,,,,,,,,,,,,,,,,,,,,,,,,,7480.00000,,"1","LA PINE, OR"
"Mechanical_00014008","SITE_01854",1,,"Front Door","No",,"A",25.70000,,28.60000,,975.00000,,"A",49.50000,,69.80000,,1498.00000,,,116.21600,,1507.90000,,7.2998,,,,,,,,,,,,,,,,,,,,,,,,,,12394.00000,,"1","CENTRAL POINT, OR"
"Mechanical_00014011","SITE_00612",1,,,,,,,,,,,,,,,,,,,"Customer has COPD and is on oxygen didn't run blower door",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13133.00000,,"1","MADRAS, OR"
"Mechanical_00014018","SITE_00788",1,,,,,,,,,,,,,,,,,,,"Did not perform blower door due to dust/mice droppings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11886.00000,,"2.5","SPOKANE, WA"
"Mechanical_00014024","SITE_00715",1,,"Front Door","No",,"A",24.50000,,153.10000,,2268.00000,,"0",48.90000,,60.10000,,3755.00000,,,219.88100,,3816.44000,,11.4671,,,,,,,,,,,,,,,,,,,,,,,,,,19969.00000,,"2","SPOKANE, WA"
"Mechanical_00014026","SITE_00419",1,,"North Pourch","Yes",,"A",25.40000,,31.50000,,984.00000,,"A",49.80000,,77.80000,,1554.00000,,,109.52200,,1558.23000,,6.2989,,,,,,,,,,,,,,,,,,,,,,,,,,14843.00000,,"1","PROSSER, WA"
"Mechanical_00014034","SITE_00742",1,,"Front","No",,"B",25.00000,,204.40000,,850.00000,,"A",49.80000,,50.50000,,1292.00000,,"Crawlspace access door is connected to her home with an uninsulated door through a conditioned shared space.",120.24100,,1295.15000,,19.7031,,,,,,,,,,,,,,,,,,,,,,,,,,3944.00000,,"1","CLARKSTON, WA"
"Mechanical_00014036","SITE_00507",1,,"Front","Yes",,"A",25.20000,,31.80000,,1020.00000,,"A",49.40000,,77.20000,,1628.00000,,,108.43400,,1641.71000,,6.4179,,,,,,,,,,,,,,,,,,,,,,,,,,15348.00000,,"1","COLLEGE PLACE, WA"
"Mechanical_00014038","SITE_00746",1,,"Front","No",,"A",24.30000,,60.70000,,1393.00000,,"A",49.80000,,127.00000,,1991.00000,,,284.59200,,1994.98000,,11.6257,,,,,,,,,,,,,,,,,,,,,,,,,,10296.00000,,"1","OTHELLO, WA"
"Mechanical_00014040","SITE_00736",1,,"Front","Yes",,"B",25.00000,,268.70000,,966.00000,,"A",49.90000,,66.90000,,1476.00000,,,134.12900,,1477.81000,,4.8437,,,,,,,,,,,,,,,,,,,,,,,,,,18306.00000,,"1","EAST WENATCHEE, WA"
"Mechanical_00014047","SITE_00759",1,,,,,,,,,,,,,,,,,,,"Homeowner has asthma related allergies Did not run",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24670.00000,,"1.5","GREENACRES, WA"
"Mechanical_00014050","SITE_00766",1,,"Front","Yes","None","A",24.70000,,87.80000,,1696.00000,,"0",50.00000,,29.50000,,2629.00000,,,231.09600,,2629.00000,,8.4752,,,,,,,,,,,,,,,,,,,,,,,,,,18612.00000,,"2","CHENEY, WA"
"Mechanical_00014052","SITE_00436",1,,"Front Door","Yes",,"B",24.60000,,,,633.00000,,"B",50.90000,,,,1052.00000,,"Stopped test at this point due to particulate coming through heater",67.55680,,1038.97000,,20.9752,,,,,,,,,,,,,,,,,,,,,,,,,,2972.00000,,"1","ELLENSBURG, WA"
"Mechanical_00014059","SITE_00435",1,,,,,,,,,,,,,,,,,,,"Not running, no access to crawlspace to confirm safety",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10822.00000,,"1","ELLENSBURG, WA"
"Mechanical_00014062","SITE_00420",1,,"Front Door","No",,"A",26.00000,,33.00000,,1048.00000,,"A",49.80000,,71.40000,,1491.00000,,,178.96800,,1494.25000,,6.8759,,,,,,,,,,,,,,,,,,,,,,,,,,13039.00000,,"1","DAVENPORT, WA"
"Mechanical_00014064","SITE_00706",1,,"Front Door","No",,"B",24.50000,,193.40000,,835.00000,,"A",48.80000,,53.80000,,1300.00000,,,106.95700,,1320.45000,,5.4146,,,,,,,,,,,,,,,,,,,,,,,,,,14632.00000,,"1","PASCO, WA"
"Mechanical_00014067","SITE_00705",1,,"Front Door","No",,"A",24.80000,,64.80000,,1471.00000,,"A",50.40000,,168.90000,,2301.00000,,,194.02300,,2289.46000,,6.2591,,,,,,,,,,,,,,,,,,,,,,,,,,21947.00000,,"1.5","SPOKANE, WA"
"Mechanical_00014070","SITE_00712",1,,"Front Door","Yes","Using bottle","B",24.50000,,161.50000,,833.00000,,"A",49.70000,,58.70000,,1377.00000,,,85.80370,,1382.90000,,3.3090,,,,,,,,,,,,,,,,,,,,,,,,,,25075.00000,,"1","SPOKANE, WA"
